mapping_source_table,table_name,etl_prefix,source_code,vocabulary_id,target_concept_id,ontology_concept_name
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51267,LOINC/779-9,3011368,Poikilocytosis [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51268,LOINC/10378-8,3011987,Polychromasia [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51269,LOINC/783-1,3011587,Promyelocytes/100 leukocytes in Blood by Manual count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51270,LOINC/27820-0,3002022,Protein C Ag actual/normal in Platelet poor plasma by Immunoassay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51271,LOINC/27819-2,3020287,Protein C actual/normal in Platelet poor plasma by Coagulation assay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51272,LOINC/27823-4,3037201,Protein S Ag actual/normal in Platelet poor plasma by Immunoassay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51273,LOINC/27822-6,3036669,Protein S actual/normal in Platelet poor plasma by Coagulation assay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51274,LOINC/5902-2,3034426,Prothrombin time (PT)
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51275,LOINC/14979-9,3018677,aPTT in Platelet poor plasma by Coagulation assay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51276,LOINC/32546-4,3003994,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/mass] in Red Blood Cells
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51277,LOINC/788-0,3019897,Erythrocyte distribution width [Ratio] by Automated count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51278,LOINC/800-3,3019880,Schistocytes [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51279,LOINC/789-8,3020416,Erythrocytes [#/volume] in Blood by Automated count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51280,LOINC/6683-7,3005308,Reptilase time
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51281,LOINC/5942-8,3011893,Reptilase time in Control Platelet poor plasma by Coagulation assay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51282,LOINC/14196-0,3023520,Reticulocytes [#/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51283,LOINC/60474-4,40763528,Reticulocytes [#/volume] in Blood by Automated count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51284,LOINC/40665-2,3041154,Reticulocytes [#/volume] in Blood by Manual count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51285,LOINC/76686-5,46234968,Reticulocyte cellular hemoglobin distribution width [Entitic mass] in Blood by calculation
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51286,LOINC/18975-3,3027990,Ristocetin [Susceptibility]
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51287,LOINC/800-3,3019880,Schistocytes [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51288,LOINC/4537-7,3013707,Erythrocyte sedimentation rate by Westergren method
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51289,LOINC/3128-6,3010493,Viscosity of Serum
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51290,LOINC/801-1,3020412,Sickle cells [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51291,LOINC/801-1,3020412,Sickle cells [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51292,LOINC/802-9,3005481,Spherocytes [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51293,LOINC/13534-3,3028647,Sucrose hemolysis [Presence] of Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51294,LOINC/10381-2,3025616,Target cells [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51295,LOINC/57439-2,40760551,Terminal deoxyribonucleotidyl transferase cells [Presence] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51296,LOINC/7791-7,3000456,Dacrocytes [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51297,LOINC/3243-3,3036489,Thrombin time
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51298,LOINC/6014-5,3037533,von Willebrand factor (vWf) ristocetin cofactor actual/normal in Platelet poor plasma by Platelet aggregation
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51299,LOINC/27816-8,3036035,von Willebrand factor (vWf) Ag actual/normal in Platelet poor plasma by Immunoassay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51300,LOINC/6690-2,3000905,Leukocytes [#/volume] in Blood by Automated count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51301,LOINC/6690-2,3000905,Leukocytes [#/volume] in Blood by Automated count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51302,LOINC/55433-7,40758562,Immature cells/100 leukocytes in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51303,LOINC/51216-0,3030454,CD10 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51304,LOINC/51221-0,3029695,CD103 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51305,LOINC/42866-4,3037631,CD117 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51306,LOINC/33202-3,3046866,CD11c cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51307,LOINC/51237-6,3029960,CD13 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51308,LOINC/42870-6,3031244,CD138 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51309,LOINC/32507-6,3004400,CD14 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51310,LOINC/51251-7,3029648,CD15 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51311,LOINC/51086-7,3029325,CD16 blasts/100 blasts in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51312,LOINC/51255-8,3029712,CD16+CD56+ cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51313,LOINC/32525-8,3035081,CD19 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51314,LOINC/32527-4,3009357,CD2 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51315,LOINC/51115-4,3029955,CD20 blasts/100 blasts in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51316,LOINC/51124-6,3029412,CD22 blasts/100 blasts in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51317,LOINC/51268-1,3032694,CD23 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51318,LOINC/32493-9,3012205,CD25 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51319,LOINC/32529-0,3018064,CD3 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51320,LOINC/51293-9,3029723,CD33 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51321,LOINC/57400-4,40760512,CD34 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51322,LOINC/51298-8,3030000,CD38 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51323,LOINC/32533-2,3023029,CD3+CD4+ (T4 helper) cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51324,LOINC/51319-2,3029369,CD41 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51325,LOINC/51340-8,3029857,CD45 (Lymphs) cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51326,LOINC/35640-2,3035527,CD5 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51327,LOINC/51344-0,3033246,CD55 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51328,LOINC/51280-6,3030751,CD3+CD56+ cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51329,LOINC/32497-0,3014360,CD57 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51330,LOINC/51358-0,3031007,CD59 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51331,LOINC/51365-5,3030234,CD64 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51332,LOINC/35641-0,3035186,CD7 cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51333,LOINC/21169-8,3009872,CD71 cells/100 cells in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51334,LOINC/32535-7,3018724,CD3+CD8+ (T8 suppressor) cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51335,LOINC/44061-0,3043498,CD20+FMC7+ cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51336,LOINC/55864-3,40758985,Glycolate [Moles/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51337,LOINC/51380-4,3029669,HLA-DR+ cells/100 cells in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51338,LOINC/55230-7,40758359,Immunophenotyping study
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51339,LOINC/13513-7,3018543,Iron.microscopic observation [Identifier] in Bone marrow by Potassium ferrocyanide stain
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51340,LOINC/46237-4,3051293,Kappa lymphocytes/100 lymphocytes in Bone marrow
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51341,LOINC/20618-5,3000611,Lambda lymphocytes/100 lymphocytes in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51342,LOINC/10355-6,3014837,Microscopic observation [Identifier] in Bone marrow by Wright Giemsa stain
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51365,LOINC/33371-6,3046317,Variant lymphocytes/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51366,LOINC/33361-7,3042845,Band form neutrophils/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51367,LOINC/17833-5,3035319,Basophils/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51368,LOINC/17834-3,3035611,Eosinophils/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51369,LOINC/70168-0,42868642,Hematocrit [Volume Fraction] of Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51370,LOINC/5781-0,3022683,Crystals [type] in Synovial fluid by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51371,LOINC/14271-1,3012027,Character of Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51372,LOINC/38458-6,3050238,Crystals [Presence] in Synovial fluid by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51373,LOINC/38458-6,3050238,Crystals [Presence] in Synovial fluid by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51374,LOINC/5781-0,3022683,Crystals [type] in Synovial fluid by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51375,LOINC/26483-8,3003329,Lymphocytes/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51376,LOINC/33376-5,3029170,Macrophages/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51377,LOINC/33365-8,3043694,Mesothelial cells/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51378,LOINC/17801-2,3024936,Metamyelocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51379,LOINC/17835-0,3009361,Monocytes/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51380,LOINC/68545-3,40771130,Nucleated erythrocytes/100 leukocytes [Ratio] in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51381,LOINC/30410-5,3013794,Leukocytes other/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51382,LOINC/26522-3,3006571,Polymorphonuclear cells/100 leukocytes in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51383,LOINC/26458-0,3010144,Erythrocytes [#/volume] in Synovial fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51385,LOINC/30417-0,3007169,Variant lymphocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51386,LOINC/26510-8,3017161,Band form neutrophils/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51387,LOINC/28543-7,3021302,Basophils/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51388,LOINC/51217-8,3030724,CD10 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51389,LOINC/42864-9,3034064,CD103 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51390,LOINC/42867-2,3031818,CD117 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51391,LOINC/51232-7,3030790,CD11c cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51392,LOINC/51238-4,3030772,CD13 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51393,LOINC/42871-4,3033713,CD138 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51394,LOINC/51248-3,3029714,CD14 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51395,LOINC/51252-5,3029717,CD15 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51396,LOINC/17828-5,3022430,CD16 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51397,LOINC/18268-3,3008741,CD16+CD56+ cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51398,LOINC/17829-3,3013368,CD19 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51399,LOINC/17827-7,3034427,CD2 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51400,LOINC/57418-6,40760530,CD20 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51401,LOINC/42875-5,3031560,CD22 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51402,LOINC/51269-9,3033041,CD23 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51403,LOINC/51271-5,3031912,CD25 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51404,LOINC/17826-9,3033894,CD3 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51405,LOINC/51294-7,3029576,CD33 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51406,LOINC/58939-0,40762032,CD34 cells [#/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51407,LOINC/51299-6,3030804,CD38 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51408,LOINC/17822-8,3002870,CD3+CD4+ (T4 helper) cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51409,LOINC/18266-7,3014859,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51410,LOINC/51320-0,3030262,CD41 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51411,LOINC/17823-6,3001845,CD45 (Lymphs) cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51412,LOINC/57423-6,40760535,CD5 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51413,LOINC/57424-4,40760536,CD56 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51414,LOINC/51351-5,3029617,CD57 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51415,LOINC/51366-3,3029062,CD64 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51416,LOINC/57425-1,40760537,CD7 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51417,LOINC/57426-9,40760538,CD71 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51418,LOINC/17824-4,3000683,CD3+CD8+ (T8 suppressor) cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51419,LOINC/26452-3,3021453,Eosinophils/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51420,LOINC/57428-5,40760540,FMC7 cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51421,LOINC/55864-3,40758985,Glycolate [Moles/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51422,LOINC/11153-4,3008108,Hematocrit [Volume Fraction] of Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51423,LOINC/51381-2,3030297,HLA-DR+ cells/100 cells in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51424,LOINC/55230-7,40758359,Immunophenotyping study
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51425,LOINC/46238-2,3051901,Kappa lymphocytes/100 lymphocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51426,LOINC/20618-5,3000611,Lambda lymphocytes/100 lymphocytes in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51427,LOINC/11031-2,3028079,Lymphocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51428,LOINC/30427-9,3024126,Macrophages/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51429,LOINC/28544-5,3036353,Mesothelial cells/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51430,LOINC/17801-2,3024936,Metamyelocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51431,LOINC/26487-9,3038104,Monocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51432,LOINC/17800-4,3024394,Myelocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51433,LOINC/49229-8,3053291,Nucleated erythrocytes/100 leukocytes [Ratio] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51434,LOINC/76350-8,46235833,Other cells/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51435,LOINC/17803-8,3011681,Plasma cells/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51436,LOINC/26518-1,3025450,Polymorphonuclear cells/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51437,LOINC/17799-8,3023316,Promyelocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51438,LOINC/26455-6,3010910,Erythrocytes [#/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51440,LOINC/33370-8,3046289,Variant lymphocytes/100 leukocytes in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51441,LOINC/99604-1,1988450,Band form neutrophils/100 leukocytes in Pleural fluid by Manual count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51442,LOINC/35070-2,3030571,Basophils/100 leukocytes in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51443,LOINC/33373-2,3028880,Blasts/100 leukocytes in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51444,LOINC/30379-2,3001893,Eosinophils/100 leukocytes in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51445,LOINC/70169-8,42868643,Hematocrit [Volume Fraction] of Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51446,LOINC/26481-2,3005532,Lymphocytes/100 leukocytes in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51447,LOINC/40520-9,3039528,Macrophages/100 leukocytes in Pleural fluid by Manual count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51448,LOINC/30431-1,3028029,Mesothelial cells/100 leukocytes in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51449,LOINC/17801-2,3024936,Metamyelocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51450,LOINC/33362-5,3043387,Monocytes/100 leukocytes in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51451,LOINC/17800-4,3024394,Myelocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51452,LOINC/70170-6,42868644,Nucleated erythrocytes/100 cells in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51453,LOINC/30408-9,3015094,Leukocytes other/100 leukocytes in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51454,LOINC/40522-5,3040900,Plasma cells/100 leukocytes in Pleural fluid by Manual count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51455,LOINC/26519-9,3026051,Polymorphonuclear cells/100 leukocytes in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51456,LOINC/17799-8,3023316,Promyelocytes/100 leukocytes in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51457,LOINC/26456-4,3028308,Erythrocytes [#/volume] in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51459,LOINC/55433-7,40758562,Immature cells/100 leukocytes in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51460,LOINC/2335-8,3016251,Hemoglobin.gastrointestinal [Presence] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51461,LOINC/25144-7,3019200,Ammonium urate crystals [#/area] in Urine sediment by Microscopy high power field
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51462,LOINC/60340-7,40763395,Crystals.amorphous [Presence] in Urine sediment by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51463,LOINC/5769-5,3025255,Bacteria [#/area] in Urine sediment by Microscopy high power field
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51464,LOINC/5770-3,3018834,Bilirubin.total [Presence] in Urine by Test strip
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51465,LOINC/5771-1,3014537,Bilirubin crystals [Presence] in Urine sediment by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51466,LOINC/53963-5,3051227,Blood [Presence] in Urine by Visual
