mapping_source_table,source_code,vocabulary_id,target_concept_id,ontology_concept_name
gcpt_drug_ndc,Melatonin 5 mg Tab,RxNorm/332183,1301234,melatonin 5 MG
gcpt_drug_ndc,Clobazam 10mg TAB,RxNorm/199450,19021852,clobazam 10 MG Oral Tablet
gcpt_drug_ndc,Fentanyl ,RxNorm/4337,1154029,fentanyl
gcpt_drug_ndc,Lactobacillus Rhamnosus (GG) 10 billion,RxNorm/100278,19000811,Lacticaseibacillus rhamnosus
gcpt_drug_ndc,balsalazide 750 mg Cap,RxNorm/885857,40168549,balsalazide disodium 750 MG Oral Capsule
gcpt_drug_ndc,Lidocaine 1% ,RxNorm/6387,989878,lidocaine
gcpt_drug_ndc,Flaxseed Oil Flaxseed Oil,RxNorm/318224,1315342,flaxseed extract
gcpt_drug_ndc,Gentamicin 100mg Premix,RxNorm/1596450,45892419,gentamicin
gcpt_drug_ndc,Balsalazide Balsalazide,RxNorm/18747,934262,balsalazide
gcpt_drug_ndc,Vancomycin ophthalmic solution 50mg/ml,RxNorm/11124,1707687,vancomycin
gcpt_drug_ndc,Nifedipine (Bulk) 0.2% gel,RxNorm/7417,1318853,nifedipine
gcpt_drug_ndc,Vancomycin Enema Vancomycin 1mg/ml,RxNorm/11124,1707687,vancomycin
gcpt_drug_ndc,Coenzyme Q10 100 mg,RxNorm/331747,1351160,ubidecarenone 100 MG
gcpt_drug_ndc,"Lansoprazole 15 mg Cap, Delayed Release",RxNorm/596843,929953,lansoprazole 15 MG Delayed Release Oral Capsule
gcpt_drug_ndc,Tizanidine 4 mg Tab,RxNorm/313413,778479,tizanidine 4 MG Oral Tablet
gcpt_drug_ndc,Bimatoprost 0.03&,RxNorm/323998,904528,bimatoprost 0.3 MG/ML
gcpt_drug_ndc,Diltiazem 50MG/10ML VL,RxNorm/3443,1328165,diltiazem
gcpt_drug_ndc,methylphenidate SR  20 mg,RxNorm/6901,705944,methylphenidate
gcpt_drug_ndc,Acetaminophen IV 100 mL Bottle,RxNorm/483017,19112656,100 ML acetaminophen 10 MG/ML Injection
gcpt_drug_ndc,Ampicillin Send Vial,RxNorm/370584,40009799,ampicillin Injectable Solution
gcpt_drug_ndc,Ampicillin-Sulbactam Send Vial,RxNorm/376673,40009679,ampicillin / sulbactam Injectable Solution
gcpt_drug_ndc,Caffeine Citrate 1 Syringe,RxNorm/849931,1135469,3 ML caffeine citrate 20 MG/ML Injection
gcpt_drug_ndc,Calcium Gluconate Bag,RxNorm/1668247,35603394,calcium gluconate Injection
gcpt_drug_ndc,Calcium Gluconate sliding scale (Critical Care-Ionized calcium) Send Vial,RxNorm/1668247,35603394,calcium gluconate Injection
gcpt_drug_ndc,CefePIME Send Vial,RxNorm/1665093,46287354,cefepime 1000 MG Injection
gcpt_drug_ndc,CefTAZidime Send Vial,RxNorm/1659283,46275516,ceftazidime 1000 MG Injection
gcpt_drug_ndc,CefTRIAXone Send Vial,RxNorm/1665021,46287328,ceftriaxone 1000 MG Injection
gcpt_drug_ndc,Epoetin Alfa Send Vial,RxNorm/1721637,35605564,epoetin alfa Injection
gcpt_drug_ndc,Filgrastim Send Vial,RxNorm/1649943,46234500,filgrastim Injection
gcpt_drug_ndc,Filgrastim-sndz Syringe,RxNorm/727534,40141762,filgrastim Prefilled Syringe
gcpt_drug_ndc,Furosemide 1 Syringe,RxNorm/95600,40040328,furosemide Injectable Solution
gcpt_drug_ndc,Gentamicin 10 mL Vial,RxNorm/1870686,1592211,10 ML gentamicin 10 MG/ML Injection
gcpt_drug_ndc,Gentamicin Send Vial,RxNorm/1870216,1594373,gentamicin Injectable Solution
gcpt_drug_ndc,Insulin Dummy Package for Sliding Scale,RxNorm/253182,1596977,"insulin, regular, human"
gcpt_drug_ndc,Iso-Osmotic Dextrose 200ml Bag,RxNorm/1795608,36249735,glucose 50 MG/ML Injection
gcpt_drug_ndc,Magnesium Sulfate 100 mL Bag,RxNorm/1658262,46275282,100 ML magnesium sulfate 40 MG/ML Injection
gcpt_drug_ndc,Magnesium Sulfate 50 mL Bag,RxNorm/1658259,46275280,50 ML magnesium sulfate 40 MG/ML Injection
gcpt_drug_ndc,Magnesium Sulfate Replacement (Critical Care and Oncology) 100 mL Bag,RxNorm/1658262,46275282,100 ML magnesium sulfate 40 MG/ML Injection
gcpt_drug_ndc,Magnesium Sulfate Replacement (Critical Care and Oncology) 50 mL Bag,RxNorm/1658259,46275280,50 ML magnesium sulfate 40 MG/ML Injection
gcpt_drug_ndc,Magnesium Sulfate Replacement (Oncology) 50 mL Bag,RxNorm/1658259,46275280,50 ML magnesium sulfate 40 MG/ML Injection
gcpt_drug_ndc,Meropenem Send Vial,RxNorm/1722934,35606001,meropenem 500 MG Injection
gcpt_drug_ndc,Pantoprazole Send Vial,RxNorm/283669,948080,pantoprazole 40 MG Injection
gcpt_drug_ndc,PHENYLEPHrine 20mL Syringe,RxNorm/373369,40074086,phenylephrine Injectable Solution
gcpt_drug_ndc,Phenylephrine 60mL Syringe,RxNorm/373369,40074086,phenylephrine Injectable Solution
gcpt_drug_ndc,Vancomycin Bag,RxNorm/375983,40087247,vancomycin Injectable Solution
gcpt_meas_chartevents_main_mod,220045,LOINC/8867-4,3027018,Heart rate
gcpt_meas_chartevents_main_mod,220050,LOINC/8480-6,3004249,Systolic blood pressure
gcpt_meas_chartevents_main_mod,220051,LOINC/8462-4,3012888,Diastolic blood pressure
gcpt_meas_chartevents_main_mod,220052,LOINC/8478-0,3027598,Mean blood pressure
gcpt_meas_chartevents_main_mod,220074,LOINC/60985-9,21490675,Central venous pressure (CVP)
gcpt_meas_chartevents_main_mod,220210,LOINC/9279-1,3024171,Respiratory rate
gcpt_meas_chartevents_main_mod,220224,LOINC/2703-7,3027801,Oxygen [Partial pressure] in Arterial blood
gcpt_meas_chartevents_main_mod,220228,LOINC/718-7,3000963,Hemoglobin [Mass/volume] in Blood
gcpt_meas_chartevents_main_mod,220235,LOINC/2019-8,3027946,Carbon dioxide [Partial pressure] in Arterial blood
gcpt_meas_chartevents_main_mod,220545,LOINC/20570-8,3009542,Hematocrit [Volume Fraction] of Blood
gcpt_meas_chartevents_main_mod,220602,LOINC/2075-0,3014576,Chloride [Moles/volume] in Serum or Plasma
gcpt_meas_chartevents_main_mod,220615,LOINC/2160-0,3016723,Creatinine [Mass/volume] in Serum or Plasma
gcpt_meas_chartevents_main_mod,220621,LOINC/2345-7,3004501,Glucose [Mass/volume] in Serum or Plasma
gcpt_meas_chartevents_main_mod,220645,LOINC/2951-2,3019550,Sodium [Moles/volume] in Serum or Plasma
gcpt_meas_chartevents_main_mod,223761,LOINC/8310-5,3020891,Body temperature
gcpt_meas_chartevents_main_mod,223762,LOINC/8310-5,3020891,Body temperature
gcpt_meas_chartevents_main_mod,223795,SNOMED/225399009,4021323,Pain assessment
gcpt_meas_chartevents_main_mod,223830,LOINC/2744-1,3019977,pH of Arterial blood
gcpt_meas_chartevents_main_mod,223835,LOINC/3150-0,3020716,Inhaled oxygen concentration
gcpt_meas_chartevents_main_mod,224013,LOINC/2335-8,3016251,Hemoglobin.gastrointestinal [Presence] in Stool
gcpt_meas_chartevents_main_mod,224016,LOINC/5778-6,3027162,Color of Urine
gcpt_meas_chartevents_main_mod,224167,LOINC/8480-6,3004249,Systolic blood pressure
gcpt_meas_chartevents_main_mod,224359,LOINC/8636-3,3026258,Q-T interval corrected
gcpt_meas_chartevents_main_mod,224642,LOINC/8327-9,3024265,Body temperature measurement site
gcpt_meas_chartevents_main_mod,224643,LOINC/8462-4,3012888,Diastolic blood pressure
gcpt_meas_chartevents_main_mod,224690,LOINC/9279-1,3024171,Respiratory rate
gcpt_meas_chartevents_main_mod,224697,LOINC/60949-5,42527086,Mean airway pressure
gcpt_meas_chartevents_main_mod,224828,LOINC/1925-7,3003396,Base excess in Arterial blood by calculation
gcpt_meas_chartevents_main_mod,224876,LOINC/5767-9,3007876,Appearance of Urine
gcpt_meas_chartevents_main_mod,225085,SNOMED/76498008,4295261,Postmenopausal state
gcpt_meas_chartevents_main_mod,225106,SNOMED/15167005,433753,Alcohol abuse
gcpt_meas_chartevents_main_mod,225309,LOINC/8480-6,3004249,Systolic blood pressure
gcpt_meas_chartevents_main_mod,225310,LOINC/8462-4,3012888,Diastolic blood pressure
gcpt_meas_chartevents_main_mod,225312,LOINC/8478-0,3027598,Mean blood pressure
gcpt_meas_chartevents_main_mod,225624,LOINC/6299-2,3004295,Urea nitrogen [Mass/volume] in Blood
gcpt_meas_chartevents_main_mod,225667,LOINC/1994-3,3021119,Calcium.ionized [Moles/volume] in Blood
gcpt_meas_chartevents_main_mod,225668,LOINC/2518-9,3018405,Lactate [Moles/volume] in Arterial blood
gcpt_meas_chartevents_main_mod,226512,LOINC/29463-7,3025315,Body weight
gcpt_meas_chartevents_main_mod,226531,LOINC/29463-7,3025315,Body weight
gcpt_meas_chartevents_main_mod,226707,LOINC/8302-2,3036277,Body height
gcpt_meas_chartevents_main_mod,226730,LOINC/8302-2,3036277,Body height
gcpt_meas_chartevents_main_mod,226754,LOINC/3150-0,3020716,Inhaled oxygen concentration
gcpt_meas_chartevents_main_mod,227010,LOINC/3150-0,3020716,Inhaled oxygen concentration
gcpt_meas_chartevents_main_mod,227073,LOINC/41276-7,3039000,Anion gap in Blood
gcpt_meas_chartevents_main_mod,227242,LOINC/8462-4,3012888,Diastolic blood pressure
gcpt_meas_chartevents_main_mod,227243,LOINC/8480-6,3004249,Systolic blood pressure
gcpt_meas_chartevents_main_mod,227442,LOINC/2823-3,3023103,Potassium [Moles/volume] in Serum or Plasma
gcpt_meas_chartevents_main_mod,229687,SNOMED/225399009,4021323,Pain assessment
gcpt_proc_itemid,221214,SNOMED/77477000,4300757,Computed tomography
gcpt_proc_itemid,221216,SNOMED/168537006,4056681,Plain radiography
gcpt_proc_itemid,221217,SNOMED/16310003,4037672,Ultrasonography
gcpt_proc_itemid,221219,SNOMED/4970003,4175809,Venography
gcpt_proc_itemid,221223,SNOMED/54550000,4181917,Electroencephalogram
gcpt_proc_itemid,221255,SNOMED/105376000,4019824,Transesophageal echocardiography
gcpt_proc_itemid,223253,SNOMED/113091000,4013636,Magnetic resonance imaging
gcpt_proc_itemid,224263,SNOMED/233527006,4052413,Central venous cannula insertion
gcpt_proc_itemid,224264,SNOMED/425196008,4322380,Insertion of peripherally inserted central catheter
gcpt_proc_itemid,224267,SNOMED/233527006,4052413,Central venous cannula insertion
gcpt_proc_itemid,224268,SNOMED/233527006,4052413,Central venous cannula insertion
gcpt_proc_itemid,224385,SNOMED/112798008,4013354,Insertion of endotracheal tube
gcpt_proc_itemid,225199,SNOMED/233527006,4052413,Central venous cannula insertion
gcpt_proc_itemid,225202,SNOMED/276838001,4174447,Implanted drug delivery system procedure
gcpt_proc_itemid,225204,SNOMED/425196008,4322380,Insertion of peripherally inserted central catheter
gcpt_proc_itemid,225399,SNOMED/277762005,4080549,Lumbar puncture
gcpt_proc_itemid,225400,SNOMED/10847001,4032404,Bronchoscopy
gcpt_proc_itemid,225401,SNOMED/30088009,4107893,Blood culture
gcpt_proc_itemid,225402,SNOMED/29303009,4163951,Electrocardiographic procedure
gcpt_proc_itemid,225427,SNOMED/77343006,4299523,Angiography
gcpt_proc_itemid,225430,SNOMED/34945008,4148369,Angiocardiography
gcpt_proc_itemid,225432,SNOMED/433236007,4335825,Transthoracic echocardiography
gcpt_proc_itemid,225433,SNOMED/264957007,4141919,Insertion of pleural tube drain
gcpt_proc_itemid,225434,SNOMED/73761001,4249893,Colonoscopy
gcpt_proc_itemid,225437,SNOMED/104174003,4014499,Microbial culture of cerebrospinal fluid
gcpt_proc_itemid,225439,SNOMED/423827005,4313889,Endoscopy
gcpt_proc_itemid,225440,SNOMED/44491008,4195288,Fluoroscopy
gcpt_proc_itemid,225442,SNOMED/86259008,4314001,Biopsy of liver
gcpt_proc_itemid,225443,SNOMED/371572003,4155794,Nuclear medicine procedure
gcpt_proc_itemid,225444,SNOMED/30088009,4107893,Blood culture
gcpt_proc_itemid,225445,SNOMED/89305009,4231419,Abdominal paracentesis
gcpt_proc_itemid,225446,SNOMED/235159007,4122234,Percutaneous endoscopic gastrostomy
gcpt_proc_itemid,225447,SNOMED/122462000,4046266,Drainage procedure
gcpt_proc_itemid,225449,SNOMED/309849004,4149930,Pericardiocentesis
gcpt_proc_itemid,225450,SNOMED/53438000,4205728,Radiation therapy procedure or service
gcpt_proc_itemid,225454,SNOMED/117010004,4024509,Urine culture
gcpt_proc_itemid,225457,SNOMED/60654006,4264477,Diagnostic radiography of abdomen
gcpt_proc_itemid,225459,SNOMED/399208008,4163872,Plain chest X-ray
gcpt_proc_itemid,225462,SNOMED/240917005,4081708,Interventional radiology
gcpt_proc_itemid,225463,SNOMED/284394000,4111530,Examination of spine
gcpt_proc_itemid,225464,SNOMED/281572005,4083499,Direct current cardiac shock
gcpt_proc_itemid,225465,SNOMED/29857009,77670,Chest pain
gcpt_proc_itemid,225466,SNOMED/410429000,321042,Cardiac arrest
gcpt_proc_itemid,225467,SNOMED/177765008,4073393,Opening of chest
gcpt_proc_itemid,225468,SNOMED/271280005,4150627,Removal of endotracheal tube
gcpt_proc_itemid,225472,SNOMED/36118008,253796,Pneumothorax
gcpt_proc_itemid,225474,SNOMED/1912002,436583,Fall
gcpt_proc_itemid,225475,SNOMED/87317003,317109,Respiratory arrest
gcpt_proc_itemid,225476,SNOMED/175853000,4022792,Removal of central venous line
gcpt_proc_itemid,225477,SNOMED/271280005,4150627,Removal of endotracheal tube
gcpt_proc_itemid,225479,SNOMED/91602002,4240305,Thoracentesis
gcpt_proc_itemid,225752,SNOMED/392247006,4213288,Insertion of catheter into artery
gcpt_proc_itemid,225794,SNOMED/428311008,4177224,Non-invasive ventilation
gcpt_proc_itemid,225814,SNOMED/117028002,4024963,Stool culture
gcpt_proc_itemid,225816,SNOMED/401294003,4296651,"Wound microscopy, culture and sensitivities"
gcpt_proc_itemid,225821,SNOMED/175853000,4022792,Removal of central venous line
gcpt_proc_itemid,227194,SNOMED/271280005,4150627,Removal of endotracheal tube
gcpt_proc_itemid,227550,SNOMED/386718000,4304943,Endoscopic retrograde cholangiopancreatography
gcpt_proc_itemid,227551,SNOMED/20720000,4049372,Plasmapheresis
gcpt_proc_itemid,227711,SNOMED/241031001,4081548,Removal of drain
gcpt_proc_itemid,227713,SNOMED/18946005,4078199,Epidural anesthesia
gcpt_proc_itemid,227714,SNOMED/241031001,4081548,Removal of drain
gcpt_proc_itemid,227715,SNOMED/284394000,4111530,Examination of spine
gcpt_proc_itemid,227719,SNOMED/233527006,4052413,Central venous cannula insertion
gcpt_proc_itemid,228286,SNOMED/430824005,4326816,Intraosseous cannulation
gcpt_proc_datetimeevents,224183,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224184,SNOMED/425196008,4322380,Insertion of peripherally inserted central catheter
gcpt_proc_datetimeevents,224185,SNOMED/425196008,4322380,Insertion of peripherally inserted central catheter
gcpt_proc_datetimeevents,224186,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224187,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224261,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224262,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,224279,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224280,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,224282,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224284,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224285,SNOMED/392247006,4213288,Insertion of catheter into artery
gcpt_proc_datetimeevents,224287,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224288,SNOMED/392247006,4213288,Insertion of catheter into artery
gcpt_proc_datetimeevents,224290,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224292,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224293,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224295,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224296,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,224298,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,224878,SNOMED/720649006,36715149,Introduction of urinary catheter
gcpt_proc_datetimeevents,225213,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225214,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225216,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225218,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225221,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225222,SNOMED/82936005,4305794,Introduction of catheter into pulmonary artery
gcpt_proc_datetimeevents,225224,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225226,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225316,SNOMED/82936005,4305794,Introduction of catheter into pulmonary artery
gcpt_proc_datetimeevents,225317,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225318,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225319,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,225321,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225322,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,225324,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225327,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225328,SNOMED/275066000,4168999,Open insertion of Hickman central venous catheter
gcpt_proc_datetimeevents,225329,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225330,SNOMED/275066000,4168999,Open insertion of Hickman central venous catheter
gcpt_proc_datetimeevents,225332,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225337,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225340,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225343,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225345,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225348,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225351,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225352,SNOMED/82936005,4305794,Introduction of catheter into pulmonary artery
gcpt_proc_datetimeevents,225353,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225354,SNOMED/82936005,4305794,Introduction of catheter into pulmonary artery
gcpt_proc_datetimeevents,225356,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225367,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225368,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,225369,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225370,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,225372,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225375,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225380,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225383,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225384,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,225385,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225386,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,225390,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225391,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225392,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225393,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225394,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225396,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225753,SNOMED/735414004,42536500,Insertion of catheter into peripheral vein
gcpt_proc_datetimeevents,225754,SNOMED/735414004,42536500,Insertion of catheter into peripheral vein
gcpt_proc_datetimeevents,225755,SNOMED/735414004,42536500,Insertion of catheter into peripheral vein
gcpt_proc_datetimeevents,225756,SNOMED/735414004,42536500,Insertion of catheter into peripheral vein
gcpt_proc_datetimeevents,225757,SNOMED/735414004,42536500,Insertion of catheter into peripheral vein
gcpt_proc_datetimeevents,225758,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,225762,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225763,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225765,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225766,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,225769,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,226126,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,226132,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227126,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227197,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227198,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227199,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227361,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227541,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227542,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227584,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227720,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227721,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,227722,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,227724,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,227729,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,228160,SNOMED/64253000,4275142,Implantation of heart assist system
gcpt_proc_datetimeevents,228165,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,228166,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,228168,SNOMED/64253000,4275142,Implantation of heart assist system
gcpt_proc_datetimeevents,228207,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,228209,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,228215,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,228218,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,228221,SNOMED/276272002,4078442,Catheter procedure
gcpt_obs_drgcodes,Abdominal Pain,SNOMED/21522001,200219,Abdominal pain
gcpt_obs_drgcodes,Acute Leukemia,SNOMED/91855006,138708,Acute leukemia
gcpt_obs_drgcodes,Acute Major Eye Infections,SNOMED/128351009,4134613,Eye infection
gcpt_obs_drgcodes,Acute Myocardial Infarction,SNOMED/57054005,312327,Acute myocardial infarction
gcpt_obs_drgcodes,Acute & Subacute Endocarditis,SNOMED/194921005,4108805,Acute and subacute endocarditis
gcpt_obs_drgcodes,Alcoholic Liver Disease,SNOMED/41309000,201612,Alcoholic liver damage
gcpt_obs_drgcodes,Allergic Reactions,SNOMED/419076005,40589905,Allergic reaction
gcpt_obs_drgcodes,Cardiomyopathy,SNOMED/85898001,321319,Cardiomyopathy
gcpt_obs_drgcodes,Heart Failure,SNOMED/84114007,316139,Heart failure
gcpt_obs_drgcodes,Intestinal Obstruction,SNOMED/81060008,193518,Intestinal obstruction
gcpt_obs_drgcodes,Transurethral Prostatectomy,SNOMED/90199006,4234536,Transurethral prostatectomy
gcpt_meas_chartevents_value,1st AV (First degree AV Block),SNOMED/233917008,316135,Atrioventricular block
gcpt_meas_waveforms,GLOBAL HEART RATE,LOINC/8867-4,3027018,Heart rate
gcpt_meas_waveforms,GLOBAL PR INT,LOINC/8625-6,3007794,P-R Interval
gcpt_meas_waveforms,GLOBAL QRS AXIS,LOINC/8632-2,3006277,QRS axis
gcpt_meas_waveforms,GLOBAL QRS Dur,LOINC/8633-0,3022022,QRS duration
gcpt_meas_waveforms,GLOBAL QT,LOINC/8634-8,3025809,Q-T interval
gcpt_meas_waveforms,GLOBAL QTc,LOINC/8636-3,3026258,Q-T interval corrected
gcpt_meas_waveforms,HR [bpm],LOINC/8867-4,3027018,Heart rate
gcpt_meas_waveforms,RR [rpm],LOINC/8637-1,3013078,R-R interval by EKG
gcpt_meas_waveforms,SpO2 [%],LOINC/20564-1,3013502,Oxygen saturation in Blood
gcpt_meas_waveforms,QT [msec],LOINC/8634-8,3025809,Q-T interval
gcpt_meas_waveforms,QTc [msec],LOINC/8636-3,3026258,Q-T interval corrected
gcpt_meas_waveforms,btbHR [bpm],LOINC/8867-4,3027018,Heart rate
gcpt_meas_waveforms,Pulse (SpO2) [bpm],SNOMED/252465000,4098046,Pulse oximetry
gcpt_vis_admission,TRANSFER FROM HOSPITAL,CMS Place of Service/21,8717,Inpatient Hospital
gcpt_vis_admission,Medical/Surgical Intensive Care Unit (MICU/SICU),Visit/OMOP4822460,32037,Intensive Care
gcpt_vis_admission,HOME,Visit/OMOP4822459,581476,Home Visit
gcpt_vis_admission,HOME HEALTH CARE,Visit/OMOP4822459,581476,Home Visit
gcpt_vis_admission,DIRECT OBSERVATION,CMS Place of Service/OMOP4822036,581385,Observation Room
gcpt_vis_admission,ELECTIVE,Visit/IP,9201,Inpatient Visit
gcpt_vis_admission,EU OBSERVATION,CMS Place of Service/OMOP4822036,581385,Observation Room
gcpt_vis_admission,OBSERVATION ADMIT,CMS Place of Service/OMOP4822036,581385,Observation Room
gcpt_vis_admission,URGENT,Visit/ERIP,262,Emergency Room and Inpatient Visit
gcpt_micro_organism,80231,SNOMED/315184001,4201161,RSV antigen level
gcpt_micro_antibiotic,90007,LOINC/194-1,3005158,Clindamycin [Susceptibility] by Disk diffusion (KB)
